shoppered	shoppered	185	购物者
shoppering	shoppering	185	购物者
shopperly	shopperly	185	购物者
shoppers	shoppers	185	购物者
shopping	shopping	600	购物，买东西；购物（shop的ing形式）
shopping arcade	shopping arcade	580	购物商场；商店街，商场部
shopping bag	shopping bag	680	n. 购物袋
shopping basket	shopping basket	680	购物篮；提篮
shopping cart	shopping cart	580	购物手推车
shopping center	shopping center	680	商店区，购物中心
shopping centre	shopping centre	680	购物中心
shopping list	shopping list	680	购物单
shopping mall	shopping mall	680	大商场，大型购物中心
shopping online	shopping online	680	网上购物
shopping plaza	shopping plaza	580	n. 购物广场
shopping spree	shopping spree	580	疯狂购物；抢购狂欢
shopping street	shopping street	580	商业街
shopping trolley	shopping trolley	380	购物车
shoppinged	shoppinged	585	购物，买东西；购物（shop的ing形式）
shoppinging	shoppinging	585	购物，买东西；购物（shop的ing形式）
shoppingly	shoppingly	585	购物，买东西；购物（shop的ing形式）
shoppings	shoppings	585	购物，买东西；购物（shop的ing形式）
shops	shops	685	商店；店铺；购物
shore	shore	600	支撑，使稳住；用支柱撑住；海滨；支柱
shore hardness	shore hardness	580	肖氏硬度；回跳硬度
shore line	shore line	580	海（河）岸线；滨线
shore up	shore up	580	支持，支撑；加固
shorebird	shorebird	200	岸禽类鸟,沙禽
shorebirded	shorebirded	185	岸禽类鸟,沙禽
shorebirding	shorebirding	185	岸禽类鸟,沙禽
shorebirdly	shorebirdly	185	岸禽类鸟,沙禽
shorebirds	shorebirds	185	岸禽类鸟,沙禽
shored	shored	585	支撑，使稳住；用支柱撑住；海滨；支柱
shoreline	shoreline	200	海岸线
shorelined	shorelined	185	海岸线
shorelinely	shorelinely	185	海岸线
shorelines	shorelines	185	海岸线
shorelining	shorelining	185	海岸线
shorely	shorely	585	支撑，使稳住；用支柱撑住；海滨；支柱
shores	shores	585	支撑，使稳住；用支柱撑住；海滨；支柱
shoring	shoring	585	支撑，使稳住；用支柱撑住；海滨；支柱
short	short	700	短的；不足的；矮的，低的；短；缺乏；短路；短裤；不足；突然；唐突地
short answer	short answer	680	简答题；简短回答
short burst	short burst	580	短脉冲
short circuit	short circuit	680	短路；漏电
short covering	short covering	180	补进，抛空补回
short cut	short cut	680	短路，捷径；快捷方式
short delay	short delay	580	n. 短暂停留；瞬间延发
short description	short description	580	简短说明；简要说明；短注释
short distance	short distance	680	短距离；短程
short duration	short duration	480	短期间，短历时
short fiber	short fiber	280	短纤维
short film	short film	680	短片
short for	short for	680	是…的略称
short fuse	short fuse	380	[美俚]暴躁性子；火爆脾气
short hair	short hair	680	短头发
short haul	short haul	380	短途；短时间；短距旅行；短程运输
short in	short in	680	缩短；在…方面短（缺）的
short leg	short leg	680	[工程]短引线
short life	short life	680	短使用期限；短寿命；不耐久的
short measure	short measure	580	(售货)分量不够[参较 give short measure]
short message	short message	680	短讯；短报文
short notice	short notice	680	临时通知
short of	short of	680	缺乏；不足；除…以外
short of breath	short of breath	680	呼吸短促
short on	short on	680	缺乏；欠缺
short pants	short pants	480	短裤
short period	short period	680	adj. 短周期的；短过期的
short sale	short sale	680	n. [商]卖空
short segment	short segment	480	短音段
short seller	short seller	180	卖空者
short sleeve	short sleeve	580	短袖
short story	short story	680	短篇小说（指一万字以内的小说）
short stroke	short stroke	480	短行程，短气体活塞行程；短时雷击
short supply	short supply	680	供不应求
short tail	short tail	680	短尾巴
short temper	short temper	480	暴躁脾气；急性子
short term	short term	680	[经]短期
short time	short time	680	短时间；不足的工时
short trip	short trip	680	短程旅行
short-term goal	short-term goal	680	短期目标；近期目标
short-term memory	short-term memory	680	短期记忆，短时记忆
shortage	shortage	500	不足，缺少，不足额
shortage of	shortage of	480	缺少……
shortage of capital	shortage of capital	480	资金短缺
shortage of fresh water	shortage of fresh water	480	淡水短缺；淡水资源短缺
shortage of manpower	shortage of manpower	480	劳动力短缺；缺乏劳力
shortage of water resources	shortage of water resources	480	水资源短缺
shortaged	shortaged	485	不足，缺少，不足额
shortagely	shortagely	485	不足，缺少，不足额
shortages	shortages	485	不足，缺少，不足额
shortaging	shortaging	485	不足，缺少，不足额
shortcoming	shortcoming	600	缺点；短处
shortcominged	shortcominged	585	缺点；短处
shortcominging	shortcominging	585	缺点；短处
shortcomingly	shortcomingly	585	缺点；短处
shortcomings	shortcomings	585	缺点；短处
shortcut	shortcut	500	捷径，近路
shortcut key	shortcut key	480	n. 快捷键
shortcut menu	shortcut menu	680	[计]快捷菜单
shortcuted	shortcuted	485	捷径，近路
shortcuting	shortcuting	485	捷径，近路
shortcutly	shortcutly	485	捷径，近路
shortcuts	shortcuts	485	捷径，近路
shorted	shorted	685	短的；不足的；矮的，低的；短；缺乏；短路；短裤；不足；突然；唐突地
shorten	shorten	400	弄短，缩小，减少
shorten sail	shorten sail	680	收帆；放慢速度
shortened	shortened	385	弄短，缩小，减少
shortening	shortening	385	弄短，缩小，减少
shortenly	shortenly	385	弄短，缩小，减少
shortens	shortens	385	弄短，缩小，减少
shortest distance	shortest distance	680	最短距离，最近距离
shortest path	shortest path	680	最短路径
shorthand	shorthand	400	速记，速记法
shorthanded	shorthanded	385	速记，速记法
shorthanding	shorthanding	385	速记，速记法
shorthandly	shorthandly	385	速记，速记法
shorthands	shorthands	385	速记，速记法
shorting	shorting	685	短的；不足的；矮的，低的；短；缺乏；短路；短裤；不足；突然；唐突地
shortlied	shortlied	585	立刻；简短地；唐突地
shortlies	shortlies	585	立刻；简短地；唐突地
shortlily	shortlily	585	立刻；简短地；唐突地
shortly	shortly	685	短的；不足的；矮的，低的；短；缺乏；短路；短裤；不足；突然；唐突地
shortly after	shortly after	580	不久之后，很快
shortly afterwards	shortly afterwards	580	不久以后；没过多久
shortly before	shortly before	580	前不久；在...之前不久
shortlying	shortlying	585	立刻；简短地；唐突地
shortness	shortness	200	短缺
shortness of breath	shortness of breath	680	气促；呼吸浅短
shortnessed	shortnessed	185	短缺
shortnesses	shortnesses	185	短缺
shortnessing	shortnessing	185	短缺
shortnessly	shortnessly	185	短缺
shorts	shorts	700	短裤
shortsed	shortsed	685	短裤
shortses	shortses	685	短裤
shortsing	shortsing	685	短裤
shortsly	shortsly	685	短裤
shortwave	shortwave	200	短波
shortwave radio	shortwave radio	180	短波无线电通信；短波广播
shortwaved	shortwaved	185	短波
shortwavely	shortwavely	185	短波
shortwaves	shortwaves	185	短波
shortwaving	shortwaving	185	短波
shoshone	Shoshone	200	美国休休尼族印第安人;休休尼语
shoshoned	shoshoned	185	美国休休尼族印第安人;休休尼语
shoshonely	shoshonely	185	美国休休尼族印第安人;休休尼语
shoshones	shoshones	185	美国休休尼族印第安人;休休尼语
shoshoning	shoshoning	185	美国休休尼族印第安人;休休尼语
shot	shot	600	发射；炮弹；射手；镜头；用尽的；破旧的；杂色的，闪光的；射击（shoot的过去式和过去分词）
shot blast	shot blast	580	喷丸处理，喷砂清理
shot blasting	shot blasting	580	[机]珠粒喷击清理
shot down	shot down	580	击落，打垮
shot peening	shot peening	580	喷丸加工；珠击处理
shot put	shot put	580	推铅球
shoted	shoted	585	发射；炮弹；射手；镜头；用尽的；破旧的；杂色的，闪光的；射击（shoot的过去式和过去分词）
shoting	shoting	585	发射；炮弹；射手；镜头；用尽的；破旧的；杂色的，闪光的；射击（shoot的过去式和过去分词）
shotly	shotly	585	发射；炮弹；射手；镜头；用尽的；破旧的；杂色的，闪光的；射击（shoot的过去式和过去分词）
shots	shots	585	发射；炮弹；射手；镜头；用尽的；破旧的；杂色的，闪光的；射击（shoot的过去式和过去分词）
should	should	700	应该；就；可能；将要
should be	should be	680	应该是
should have	should have	680	应该有；本应该…
shoulded	shoulded	685	应该；就；可能；将要
shoulder	shoulder	700	肩，肩膀；肩部；肩负，承担
shoulder bag	shoulder bag	680	n. 有肩带的女用手提包
shoulder belt	shoulder belt	680	肩带；从肩上斜过胸部的肩带或饰带
shoulder blade	shoulder blade	680	肩胛骨，肩胛
shoulder girdle	shoulder girdle	680	肩带；肩胛带
shoulder height	shoulder height	680	肩高；台阶高度；高与肩平
shoulder joint	shoulder joint	680	n. 肩关节
shoulder out	shoulder out	680	挤出去，冲出去
shoulder pad	shoulder pad	680	护肩；轴肩衰减器
shoulder pole	shoulder pole	680	扁担
shoulder strap	shoulder strap	680	肩章；保护肩部的衬垫
shoulder to shoulder	shoulder to shoulder	680	adv. 肩并肩地；齐心协力地
shoulder width	shoulder width	680	肩宽；路肩宽度
shouldered	shouldered	685	肩，肩膀；肩部；肩负，承担
shouldering	shouldering	685	肩，肩膀；肩部；肩负，承担
shoulderly	shoulderly	685	肩，肩膀；肩部；肩负，承担
shoulders	shoulders	685	肩，肩膀；肩部；肩负，承担
shoulding	shoulding	685	应该；就；可能；将要
shouldly	shouldly	685	应该；就；可能；将要
shoulds	shoulds	685	应该；就；可能；将要
shout	shout	700	呼喊；喊叫；大声说；呼喊；呼叫
shout at	shout at	680	对…大喊；叱喝
shout out	shout out	680	突然呼喊，大叫
shouted	shouted	685	呼喊；喊叫；大声说；呼喊；呼叫
shouting	shouting	685	呼喊；喊叫；大声说；呼喊；呼叫
shoutly	shoutly	685	呼喊；喊叫；大声说；呼喊；呼叫
shouts	shouts	685	呼喊；喊叫；大声说；呼喊；呼叫
shove	shove	400	推，（使劲）推
shoved	shoved	385	推，（使劲）推
shovel	shovel	400	铲，铁铲；铲
shoveled	shoveled	385	铲，铁铲；铲
shoveling	shoveling	385	铲，铁铲；铲
shovelly	shovelly	385	铲，铁铲；铲
shovels	shovels	385	铲，铁铲；铲
shovely	shovely	385	推，（使劲）推
shoves	shoves	385	推，（使劲）推
shoving	shoving	385	推，（使劲）推
show	show	700	显示；说明；演出；展出；显示；表演；炫耀
show and tell	show and tell	680	展示说明；表演秀
show anger	show anger	580	显示愤怒
show business	show business	680	娱乐业；娱乐性行业（等于showbiz）
show cause	show cause	680	说出理由
show great promise	show great promise	680	大有前途，大有希望
show in	show in	680	领入；领人
show itself	show itself	680	v. 呈现；可看出
show off	show off	680	炫耀；卖弄
show one's concern for	show one's concern for	580	对...表示关心或忧虑
show oneself	show oneself	680	露面
show promise	show promise	680	有成功的希望
show respect for	show respect for	580	对…表示尊重
show signs of	show signs of	680	显示…迹象
show solicitude for	show solicitude for	80	体恤
show the cloven hoof	show the cloven hoof	180	原形毕露，露出原形
show the flag	show the flag	680	[ 口语]
show up	show up	680	露面；露出；揭露
show willing	show willing	580	[口语]愿意做，同意
show window	show window	680	橱窗；展览窗；陈列窗
showed	showed	685	显示；说明；演出；展出；显示；表演；炫耀
shower	shower	700	淋浴；（倾泻般出现的）一阵，一大批；阵雨；大量地给予；把……弄湿
shower bath	shower bath	680	淋浴，淋湿
shower cap	shower cap	680	n. 淋浴时用的塑胶浴帽
shower curtain	shower curtain	680	浴帘；浴盆帘
shower enclosure	shower enclosure	680	浴室隔板；淋浴房；淋浴间
shower gel	shower gel	680	沐浴露；胶状沐浴乳
shower head	shower head	680	喷头；淋浴头
shower nozzle	shower nozzle	680	喷头；淋浴莲蓬头
shower room	shower room	680	浴室
shower with	shower with	680	大量给予
showered	showered	685	淋浴；（倾泻般出现的）一阵，一大批；阵雨；大量地给予；把……弄湿
showering	showering	685	淋浴；（倾泻般出现的）一阵，一大批；阵雨；大量地给予；把……弄湿
showerly	showerly	685	淋浴；（倾泻般出现的）一阵，一大批；阵雨；大量地给予；把……弄湿
showers	showers	685	淋浴；（倾泻般出现的）一阵，一大批；阵雨；大量地给予；把……弄湿
showing	showing	685	显示；说明；演出；展出；显示；表演；炫耀
showly	showly	685	显示；说明；演出；展出；显示；表演；炫耀
showman	showman	200	戏剧制作人, 玩杂耍的
showmaned	showmaned	185	戏剧制作人, 玩杂耍的
showmaning	showmaning	185	戏剧制作人, 玩杂耍的
showmanly	showmanly	185	戏剧制作人, 玩杂耍的
showmans	showmans	185	戏剧制作人, 玩杂耍的
showmanship	showmanship	500	主技演出的技巧
showmanshiped	showmanshiped	485	主技演出的技巧
showmanshiping	showmanshiping	485	主技演出的技巧
showmanshiply	showmanshiply	485	主技演出的技巧
showmanships	showmanships	485	主技演出的技巧
shows	shows	685	显示；说明；演出；展出；显示；表演；炫耀
shrank	shrank	400	收缩(shrink过去式)
shranked	shranked	385	收缩(shrink过去式)
shranking	shranking	385	收缩(shrink过去式)
shrankly	shrankly	385	收缩(shrink过去式)
shranks	shranks	385	收缩(shrink过去式)
shred	shred	200	碎片，细条；些许，少量；切碎， 撕碎
shredded ginger	shredded ginger	380	姜丝；生姜丝
shreded	shreded	185	碎片，细条；些许，少量；切碎， 撕碎
shreding	shreding	185	碎片，细条；些许，少量；切碎， 撕碎
shredly	shredly	185	碎片，细条；些许，少量；切碎， 撕碎
shreds	shreds	185	碎片，细条；些许，少量；切碎， 撕碎
shrewd	shrewd	400	精明的
shrewded	shrewded	385	精明的
shrewding	shrewding	385	精明的
shrewdly	shrewdly	385	精明的
shrewds	shrewds	385	精明的
shriek	shriek	500	尖声喊叫；尖叫声
shrieked	shrieked	485	尖声喊叫；尖叫声
shrieking	shrieking	485	尖声喊叫；尖叫声
shriekly	shriekly	485	尖声喊叫；尖叫声
shrieks	shrieks	485	尖声喊叫；尖叫声
shrill	shrill	400	尖声的；尖声地叫
shrilled	shrilled	385	尖声的；尖声地叫
shrilling	shrilling	385	尖声的；尖声地叫
shrillly	shrillly	385	尖声的；尖声地叫
shrills	shrills	385	尖声的；尖声地叫
shrimp	shrimp	400	（小）虾，河虾，褐虾
shrimp balls	shrimp balls	380	虾球，虾儿泡；炸虾花
shrimp meat	shrimp meat	380	虾仁
shrimp paste	shrimp paste	480	虾酱
shrimped	shrimped	385	（小）虾，河虾，褐虾
shrimping	shrimping	385	（小）虾，河虾，褐虾
shrimply	shrimply	385	（小）虾，河虾，褐虾
shrimps	shrimps	385	（小）虾，河虾，褐虾
shrine	shrine	400	神殿，神龛，圣祠
shrined	shrined	385	神殿，神龛，圣祠
shrinely	shrinely	385	神殿，神龛，圣祠
shrines	shrines	385	神殿，神龛，圣祠
shrining	shrining	385	神殿，神龛，圣祠
shrink	shrink	600	收缩； 缩短
shrink film	shrink film	580	收缩薄膜
shrink fit	shrink fit	580	烧嵌；热配合；冷缩配合
shrink from	shrink from	580	退避；在…前面畏缩
shrink into oneself	shrink into oneself	580	缩成一团；变得沉默
shrink wrap	shrink wrap	580	收缩包裹；热缩塑料包
shrinkage	shrinkage	200	收缩
shrinkage cavity	shrinkage cavity	380	缩孔
shrinkage coefficient	shrinkage coefficient	180	收缩系数
shrinkage crack	shrinkage crack	480	收缩裂缝
shrinkage hole	shrinkage hole	180	收缩孔
shrinkage porosity	shrinkage porosity	180	收缩气孔巢
shrinkage ratio	shrinkage ratio	180	收缩率；收缩比；收缩化
shrinkage stoping	shrinkage stoping	180	留矿采矿法；留矿回采；仓储采煤法
shrinkage strain	shrinkage strain	180	收缩变形；收缩应变
shrinkage stress	shrinkage stress	180	[材料]收缩应力
shrinkage test	shrinkage test	180	收缩试验（室内土工）
shrinkaged	shrinkaged	185	收缩
shrinkagely	shrinkagely	185	收缩
shrinkages	shrinkages	185	收缩
shrinkaging	shrinkaging	185	收缩
shrinked	shrinked	585	收缩； 缩短
shrinking	shrinking	585	收缩； 缩短
shrinking violet	shrinking violet	480	羞怯的人；畏首畏尾的人
shrinkly	shrinkly	585	收缩； 缩短
shrinks	shrinks	585	收缩； 缩短
shrivel	shrivel	200	枯萎
shriveled	shriveled	185	枯萎
shriveling	shriveling	185	枯萎
shrivelly	shrivelly	185	枯萎
shrivels	shrivels	185	枯萎
shroud	shroud	200	裹尸布, 寿衣；用裹尸布裹, 遮蔽
shrouded	shrouded	185	裹尸布, 寿衣；用裹尸布裹, 遮蔽
shrouding	shrouding	185	裹尸布, 寿衣；用裹尸布裹, 遮蔽
shroudly	shroudly	185	裹尸布, 寿衣；用裹尸布裹, 遮蔽
shrouds	shrouds	185	裹尸布, 寿衣；用裹尸布裹, 遮蔽
shrub	shrub	400	灌木，灌木丛
shrubberied	shrubberied	85	灌木；[林] 灌木林
shrubberies	shrubberies	85	灌木；[林] 灌木林
shrubberily	shrubberily	85	灌木；[林] 灌木林
shrubbery	shrubbery	100	灌木；[林] 灌木林
shrubberying	shrubberying	85	灌木；[林] 灌木林
shrubbied	shrubbied	185	灌木的
shrubbies	shrubbies	185	灌木的
shrubbily	shrubbily	185	灌木的
shrubby	shrubby	200	灌木的
shrubbying	shrubbying	185	灌木的
shrubed	shrubed	385	灌木，灌木丛
shrubing	shrubing	385	灌木，灌木丛
shrubly	shrubly	385	灌木，灌木丛
shrubs	shrubs	385	灌木，灌木丛
shrug	shrug	500	耸肩
shrug off	shrug off	480	摆脱；抖去；不屑理睬；耸肩表示蔑视；扭身脱掉衣服
shruged	shruged	485	耸肩
shruging	shruging	485	耸肩
shrugly	shrugly	485	耸肩
shrugs	shrugs	485	耸肩
shudder	shudder	200	震动 vi战栗, 发抖
shudder at	shudder at	180	不寒而栗；由于恐惧而发抖
shuddered	shuddered	185	震动 vi战栗, 发抖
shuddering	shuddering	185	震动 vi战栗, 发抖
shudderly	shudderly	185	震动 vi战栗, 发抖
shudders	shudders	185	震动 vi战栗, 发抖
shuffle	shuffle	200	拖着脚走； 洗； 蒙混； 搅乱
shuffle off	shuffle off	180	推卸；摆脱
shuffled	shuffled	185	拖着脚走； 洗； 蒙混； 搅乱
shufflely	shufflely	185	拖着脚走； 洗； 蒙混； 搅乱
shuffles	shuffles	185	拖着脚走； 洗； 蒙混； 搅乱
shuffling	shuffling	185	拖着脚走； 洗； 蒙混； 搅乱
shun	shun	200	避开,避免
shuned	shuned	185	避开,避免
shuning	shuning	185	避开,避免
shunly	shunly	185	避开,避免
shuns	shuns	185	避开,避免
shunt capacitor	shunt capacitor	380	并联电容器；分路电容器；旁路电容器
shunt reactor	shunt reactor	380	并联电抗器，分路电抗器；分馏力；分流扼流圈
shut	shut	700	[shut-shut, shutting]　关闭， 关上； 打烊
shut away	shut away	680	隔绝；把…藏起来；关起来
shut down	shut down	680	停工，关闭
shut in	shut in	680	adj. 被关住的
shut off	shut off	680	切断；关掉
shut out	shut out	680	v. 排除；关在外面；遮住
shut the door	shut the door	680	关门
shut the fuck up	shut the fuck up	680	闭上鸟嘴；他妈的给我闭嘴
shut up	shut up	680	住口；关闭；妥藏起来
shuted	shuted	685	[shut-shut, shutting]　关闭， 关上； 打烊
shuting	shuting	685	[shut-shut, shutting]　关闭， 关上； 打烊
shutly	shutly	685	[shut-shut, shutting]　关闭， 关上； 打烊
shuts	shuts	685	[shut-shut, shutting]　关闭， 关上； 打烊
shutter	shutter	400	百叶窗；（相机）快门
shutter button	shutter button	380	快门按钮
shutter door	shutter door	380	百叶窗
shutter release	shutter release	380	快门线；快门释放；快门掣；快门启放器
shutter speed	shutter speed	380	快门速度
shuttered	shuttered	385	百叶窗；（相机）快门
shuttering	shuttering	385	百叶窗；（相机）快门
shutterly	shutterly	385	百叶窗；（相机）快门
shutters	shutters	385	百叶窗；（相机）快门
shuttle	shuttle	600	航天飞机；穿梭；梭子；穿梭班机、公共汽车等；使穿梭般来回移动；短程穿梭般运送
shuttle bus	shuttle bus	680	班车（在较短距离之间往返的交通车）；豪华轿车
shuttle car	shuttle car	580	穿梭式矿车；梭车；往返架车
shuttle kiln	shuttle kiln	580	梭式窑；台车窑
shuttle loom	shuttle loom	580	梭织机；有梭织机
shuttle service	shuttle service	580	n. 短程运输；往返大巴服务；区间飞航
shuttled	shuttled	585	航天飞机；穿梭；梭子；穿梭班机、公共汽车等；使穿梭般来回移动；短程穿梭般运送
shuttleless loom	shuttleless loom	380	n. 无梭织机
shuttlely	shuttlely	585	航天飞机；穿梭；梭子；穿梭班机、公共汽车等；使穿梭般来回移动；短程穿梭般运送
shuttles	shuttles	585	航天飞机；穿梭；梭子；穿梭班机、公共汽车等；使穿梭般来回移动；短程穿梭般运送
shuttling	shuttling	585	航天飞机；穿梭；梭子；穿梭班机、公共汽车等；使穿梭般来回移动；短程穿梭般运送
shy	shy	700	害羞的；畏缩的，胆怯的；投；畏缩；惊退；厌恶；投掷；惊跳
shy away	shy away	680	回避；避开
shy away from	shy away from	680	回避，退缩；躲避；羞于
shy girl	shy girl	680	害羞的女孩
shy of	shy of	680	对…有顾虑；对…畏缩；缺乏
shying	shying	685	害羞的；畏缩的，胆怯的；投；畏缩；惊退；厌恶；投掷；惊跳
shyness	shyness	200	羞怯, 胆怯
shynessed	shynessed	185	羞怯, 胆怯
shynesses	shynesses	185	羞怯, 胆怯
shynessing	shynessing	185	羞怯, 胆怯
shynessly	shynessly	185	羞怯, 胆怯
siamese cat	siamese cat	680	暹罗猫
sibling	sibling	200	兄弟姐妹
sibling rivalry	sibling rivalry	380	同胞争宠；手足之争
siblinged	siblinged	185	兄弟姐妹
siblinging	siblinging	185	兄弟姐妹
siblingly	siblingly	185	兄弟姐妹
siblings	siblings	185	兄弟姐妹
sick	sick	700	厌恶的；病态的；不舒服；渴望的；恶心的 ；生病的；病人；使狗去咬；呕吐；追击
sick and tired of	sick and tired of	680	对…十分厌倦
sick as a dog	sick as a dog	680	病得十分严重
sick at	sick at	680	[口]对…感到不愉快
sick building syndrome	sick building syndrome	680	室内空气综合症；病态建筑综合症
sick days	sick days	680	病假
sick leave	sick leave	680	病假；病假工资
sick of	sick of	680	对…厌恶
sick pay	sick pay	680	病假工资
sick person	sick person	680	病人
sick with	sick with	680	生…病
sicked	sicked	685	厌恶的；病态的；不舒服；渴望的；恶心的 ；生病的；病人；使狗去咬；呕吐；追击
sicking	sicking	685	厌恶的；病态的；不舒服；渴望的；恶心的 ；生病的；病人；使狗去咬；呕吐；追击
sickle cell anemia	sickle cell anemia	80	[医]镰状细胞性贫血
sickly	sickly	685	厌恶的；病态的；不舒服；渴望的；恶心的 ；生病的；病人；使狗去咬；呕吐；追击
sickness	sickness	600	疾病；呕吐；弊病
sicknessed	sicknessed	585	疾病；呕吐；弊病
sicknesses	sicknesses	585	疾病；呕吐；弊病
sicknessing	sicknessing	585	疾病；呕吐；弊病
sicknessly	sicknessly	585	疾病；呕吐；弊病
sicks	sicks	685	厌恶的；病态的；不舒服；渴望的；恶心的 ；生病的；病人；使狗去咬；呕吐；追击
side	side	700	方面；侧面；旁边；支持；赞助；偏袒；旁的，侧的
side by side	side by side	680	并肩；一起；并排
side by side with	side by side with	680	adv. 与...并肩（与...并排；与...同时）
side chain	side chain	580	侧链；侧锁
side clearance	side clearance	380	旁隙；侧间隙
side dish	side dish	680	配菜；小菜；加菜
side door	side door	680	n. 侧门；旁门
side effect	side effect	680	副作用
side entrance	side entrance	580	n. 侧门
side lobe	side lobe	180	[电]旁瓣；副瓣
side mirror	side mirror	680	侧镜；外后视镜
side pocket	side pocket	680	横袋；大袋
side rail	side rail	580	纵梁，床侧板；护栏，舷梯扶手
side salad	side salad	680	附餐沙拉
side seam	side seam	380	侧缝；侧骨；摆缝；水平焊缝
side slope	side slope	480	边坡；侧坡；侧面斜坡
side wall	side wall	680	侧壁，侧墙；鞋边墙
side with	side with	680	支持；站在…的一边
sidebar	sidebar	200	补充报道
sidebared	sidebared	185	补充报道
sidebaring	sidebaring	185	补充报道
sidebarly	sidebarly	185	补充报道
sidebars	sidebars	185	补充报道
sided	sided	685	方面；侧面；旁边；支持；赞助；偏袒；旁的，侧的
sideline	sideline	200	副业, 边界线
sideline product	sideline product	180	副业产品
sidelined	sidelined	185	副业, 边界线
sidelinely	sidelinely	185	副业, 边界线
sidelines	sidelines	185	副业, 边界线
sidelining	sidelining	185	副业, 边界线
sidely	sidely	685	方面；侧面；旁边；支持；赞助；偏袒；旁的，侧的
sides	sides	685	方面；侧面；旁边；支持；赞助；偏袒；旁的，侧的
sidewalk	sidewalk	200	人行道
sidewalked	sidewalked	185	人行道
sidewalking	sidewalking	185	人行道
sidewalkly	sidewalkly	185	人行道
sidewalks	sidewalks	185	人行道
sideway	sideway	600	人行道；小巷；斜地里；旁边的；向侧面的（等于sideways）
sidewayed	sidewayed	585	人行道；小巷；斜地里；旁边的；向侧面的（等于sideways）
sidewaying	sidewaying	585	人行道；小巷；斜地里；旁边的；向侧面的（等于sideways）
sidewayly	sidewayly	585	人行道；小巷；斜地里；旁边的；向侧面的（等于sideways）
sideways	sideways	600	向侧面地；向一旁；向侧面的；一旁的
sidewaysed	sidewaysed	585	向侧面地；向一旁；向侧面的；一旁的
sidewayses	sidewayses	585	向侧面地；向一旁；向侧面的；一旁的
sidewaysing	sidewaysing	585	向侧面地；向一旁；向侧面的；一旁的
sidewaysly	sidewaysly	585	向侧面地；向一旁；向侧面的；一旁的
siding	siding	685	方面；侧面；旁边；支持；赞助；偏袒；旁的，侧的
siege	siege	400	包围，围攻，围困
sieged	sieged	385	包围，围攻，围困
siegely	siegely	385	包围，围攻，围困
sieges	sieges	385	包围，围攻，围困
sieging	sieging	385	包围，围攻，围困
sierra	sierra	200	[地]齿状山脊, [鱼]马鲛
sierra leone	sierra leone	180	n. 塞拉利昂（非洲）
sierra nevada	sierra nevada	180	n. 内华达山脉（位于美国加州）
sierraed	sierraed	185	[地]齿状山脊, [鱼]马鲛
sierraing	sierraing	185	[地]齿状山脊, [鱼]马鲛
sierraly	sierraly	185	[地]齿状山脊, [鱼]马鲛
sierras	sierras	185	[地]齿状山脊, [鱼]马鲛
sieve	sieve	400	筛子，漏勺；筛， 滤
sieve plate	sieve plate	380	n. 筛板
sieve pore	sieve pore	380	筛孔
sieve tray	sieve tray	480	[化]筛盘
sieve tube	sieve tube	380	筛管
sieved	sieved	385	筛子，漏勺；筛， 滤
sievely	sievely	385	筛子，漏勺；筛， 滤
sieves	sieves	385	筛子，漏勺；筛， 滤
sieving	sieving	385	筛子，漏勺；筛， 滤
sift	sift	400	筛，过滤
sift out	sift out	380	过筛
sift through	sift through	380	通过；被筛下
sifted	sifted	385	筛，过滤
sifting	sifting	385	筛，过滤
siftly	siftly	385	筛，过滤
sifts	sifts	385	筛，过滤
sigh	sigh	600	叹息，叹气
sigh for	sigh for	580	渴望；为……叹息
sighed	sighed	585	叹息，叹气
sighing	sighing	585	叹息，叹气
sighly	sighly	585	叹息，叹气
sighs	sighs	585	叹息，叹气
sight	sight	700	视力；景象；眼界；见解；看见；瞄准；见票即付的；即席的
sight draft	sight draft	680	[经]即期汇票
sighted	sighted	685	视力；景象；眼界；见解；看见；瞄准；见票即付的；即席的
sighting	sighting	685	视力；景象；眼界；见解；看见；瞄准；见票即付的；即席的
sightly	sightly	685	视力；景象；眼界；见解；看见；瞄准；见票即付的；即席的
sights	sights	685	视力；景象；眼界；见解；看见；瞄准；见票即付的；即席的
sightseeing	sightseeing	600	观光；游览；观光的；游览的；观光（sightsee的ing形式）；游览
sightseeing bus	sightseeing bus	580	观光巴士；游览巴士；旅游客车
sightseeing car	sightseeing car	580	游览客车；观光汽车
sightseeing tour	sightseeing tour	680	观光旅游
sightseeinged	sightseeinged	585	观光；游览；观光的；游览的；观光（sightsee的ing形式）；游览
sightseeinging	sightseeinging	585	观光；游览；观光的；游览的；观光（sightsee的ing形式）；游览
sightseeingly	sightseeingly	585	观光；游览；观光的；游览的；观光（sightsee的ing形式）；游览
sightseeings	sightseeings	585	观光；游览；观光的；游览的；观光（sightsee的ing形式）；游览
sign	sign	700	签； 签署；标志，符号；招牌；征兆，迹象
sign a contract	sign a contract	680	签订合同；签合同；签署合同
sign for	sign for	680	签收
sign in	sign in	680	签到；注册；登记；签收
sign language	sign language	680	手语；符号语言
sign of the zodiac	sign of the zodiac	680	星座老虎机；[天]黄道十二宫
sign off	sign off	680	停止活动；停止广播
sign on	sign on	680	开始广播；签约雇用
sign out	sign out	680	签名登记离开；用签名记录离开的时间
sign up	sign up	680	签约雇用，签约参加
sign up for	sign up for	680	注册，选课；报名参加
